sn,id,name,domain_name
528,710301,國立金門高中,kmsh.km.edu.tw
529,720301,國立馬祖高中,mssh.matsu.edu.tw
530,M029,中正國防幹部預備學校,ccafps.khc.edu.tw
531,011405,私立樹人家商,stgvs.ntpc.edu.tw
532,011407,私立復興商工,fhvs.ntpc.edu.tw
533,011408,私立南強工商,ncvs.ntpc.edu.tw
534,011413,私立穀保家商,kpvs.ntpc.edu.tw
535,011419,私立開明工商,kmvs.ntpc.edu.tw
536,011420,私立智光商工,ckvs.ntpc.edu.tw
537,011421,私立清傳高商,ccvs.ntpc.edu.tw
538,011426,私立能仁家商,nrvs.ntpc.edu.tw
539,011427,私立豫章工商,ycvs.ntpc.edu.tw
540,011431,私立莊敬工家,jjvs.ntpc.edu.tw
541,011432,私立中華商海,chmvs.ntpc.edu.tw
542,013402,市立瑞芳高工,jfvs.ntpc.edu.tw
543,013430,市立三重商工,scvs.ntpc.edu.tw
544,013433,市立新北高工,ntvs.ntpc.edu.tw
545,013434,市立淡水商工,tsvs.ntpc.edu.tw
546,014439,市立鶯歌工商,ykvs.ntpc.edu.tw
547,014468,市立樟樹國際實中,ctjhs.ntpc.edu.tw
548,020403,國立宜蘭高商,ilvs.ilc.edu.tw
549,020404,國立羅東高商,ltcvs.ilc.edu.tw
550,020405,國立蘇澳海事,savs.ilc.edu.tw
551,020407,國立羅東高工,ltivs.ilc.edu.tw
552,020409,國立頭城家商,tcvs.ilc.edu.tw
553,031414,私立成功工商,ckvs.tyc.edu.tw
554,031415,私立方曙商工,fsvs.tyc.edu.tw
555,031421,私立永平工商,ypvs.tyc.edu.tw
556,033407,市立中壢高商,clvsc.tyc.edu.tw
557,033408,市立中壢家商,pclhvs.cl.edu.tw
558,041401,私立內思高工,savs.hcc.edu.tw
559,050401,國立大湖農工,thvs.mlc.edu.tw
560,050404,國立苗栗農工,mlaivs.mlc.edu.tw
561,050407,國立苗栗高商,mlvs.mlc.edu.tw
562,051408,私立中興商工,csvs.mlc.edu.tw
563,051411,私立育民工家,ymvs.mlc.edu.tw
564,051412,私立賢德工商,sdvs.mlc.edu.tw
565,051413,私立龍德家商,ldvs.mlc.edu.tw
566,063401,市立豐原高商,fyvs.tc.edu.tw
567,063402,市立大甲高工,tcvs.tc.edu.tw
568,063404,市立東勢高工,tsvs.tc.edu.tw
569,063407,市立沙鹿高工,slvs.tc.edu.tw
570,063408,市立霧峰農工,wufai.edu.tw
571,064406,市立神岡高工,skjhs.tc.edu.tw
572,070402,國立永靖高工,yjvs.chc.edu.tw
573,070403,國立二林工商,elvs.chc.edu.tw
574,070405,國立秀水高工,ssivs.chc.edu.tw
575,070406,國立彰化高商,chsc.chc.edu.tw
576,070408,國立員林農工,ylvs.chc.edu.tw
577,070409,國立員林崇實高工,csvs.chc.edu.tw
578,070410,國立員林家商,ylhcvs.chc.edu.tw
579,070415,國立北斗家商,pthc.chc.edu.tw
580,071413,私立大慶商工,dcvs.chc.edu.tw
581,071414,私立達德商工,tdvs.chc.edu.tw
582,080401,國立仁愛高農,ravs.ntct.edu.tw
583,080403,國立埔里高工,plvs.ntct.edu.tw
584,080404,國立南投高商,pntcv.ntct.edu.tw
585,080406,國立草屯商工,ttvs.ntct.edu.tw
586,080410,國立水里商工,slvs.ntct.edu.tw
587,081409,南投縣同德高中,tdvs.ntct.edu.tw
588,090401,國立虎尾農工,hwaivs.ylc.edu.tw
589,090402,國立西螺農工,hlvs.ylc.edu.tw
590,090403,國立斗六家商,tlhc.ylc.edu.tw
591,090404,國立北港農工,pkvs.ylc.edu.tw
592,090413,國立土庫商工,tkvs.ylc.edu.tw
593,091410,私立大成商工,tcvhs.ylc.edu.tw
594,091414,私立大德工商,ddvs.ylc.edu.tw
595,100402,國立民雄農工,mhvs.cyc.edu.tw
596,101405,私立協志工商,ccivs.cyc.edu.tw
597,101406,私立萬能工商,wnvs.cyc.edu.tw
598,101407,私立弘德工商,cdvs.cyc.edu.tw
599,110401,國立新化高工,hhvs.tn.edu.tw
600,110403,國立白河商工,phvs.tn.edu.tw
601,110404,國立北門農工,pmai.tn.edu.tw
602,110405,國立曾文家商,twvs.tn.edu.tw
603,110406,國立新營高工,hyivs.tn.edu.tw
604,110407,國立玉井工商,ycvs.tn.edu.tw
605,110409,國立臺南高工,ptivs.tn.edu.tw
606,110410,國立曾文農工,twivs.tn.edu.tw
607,111419,私立陽明工商,ymvs.tn.edu.tw
608,111427,私立育德工家,ytvs.tn.edu.tw
609,120401,國立旗山農工,csvs.khc.edu.tw
610,120402,國立岡山農工,ksvs.khc.edu.tw
611,120409,國立鳳山商工,fsvs.khc.edu.tw
612,121405,私立中山工商,csic.khc.edu.tw
613,121410,私立旗美商工,cmvs.kh.edu.tw
614,121413,私立高英工商,kyicvs.khc.edu.tw
615,121415,私立華德工家,hdvs.kh.edu.tw
616,121417,私立高苑工商,kyvs.kh.edu.tw
617,130401,國立內埔農工,npvs.ptc.edu.tw
618,130403,國立屏東高工,ptivs.ptc.edu.tw
619,130404,國立佳冬高農,ctvs.ptc.edu.tw
620,130410,國立東港海事,tkms.ptc.edu.tw
621,130417,國立恆春工商,hcvs.ptc.edu.tw
622,131409,私立民生家商,msvs.ptc.edu.tw
623,131418,私立日新工商,jhvs.ptc.edu.tw
624,140404,國立關山工商,ksvs.ttct.edu.tw
625,140405,國立臺東高商,tscvs.ttct.edu.tw
626,140408,國立成功商水,ckvs.ttct.edu.tw
627,141406,私立公東高工,ktus.ttct.edu.tw
628,150401,國立花蓮高農,hla.hlc.edu.tw
629,150404,國立花蓮高工,hlis.hlc.edu.tw
630,150405,國立花蓮高商,hlbh.hlc.edu.tw
631,150411,國立光復商工,kfcivs.hlc.edu.tw
632,151410,花蓮縣上騰工商,chvs.hlc.edu.tw
633,160401,國立澎湖海事水產,phmhs.phc.edu.tw
634,170403,國立臺灣海洋大學附屬基隆海事高級中等學校,klms.ntou.edu.tw
635,170404,國立基隆商工,klcivs.kl.edu.tw
636,171405,私立光隆家商,klhcvs.kl.edu.tw
637,171407,私立培德工家,ptvs.kl.edu.tw
638,180403,國立新竹高商,hccvs.hc.edu.tw
639,180404,國立新竹高工,hcvs.hc.edu.tw
640,191412,財團法人光華高工,khvs.tc.edu.tw
641,193404,市立臺中家商,tchcvs.tc.edu.tw
642,193407,市立臺中高工,tcivs.tc.edu.tw
643,200401,國立華南高商,hnvs.cy.edu.tw
644,200405,國立嘉義高工,cyivs.cy.edu.tw
645,200406,國立嘉義高商,cyvs.cy.edu.tw
646,200407,國立嘉義家職,cyhvs.cy.edu.tw
647,201408,私立東吳工家,dwvs.cy.edu.tw
648,210408,國立臺南高商,tncvs.tn.edu.tw
649,210416,國立臺南海事,tnvs.tn.edu.tw
650,211407,私立南英商工,nyvs.tn.edu.tw
651,211412,私立亞洲餐旅,asvs.tn.edu.tw
652,211419,私立慈幼工商,ssvs.tn.edu.tw
653,311401,臺北市普林思頓高中,yudah.tp.edu.tw
654,323401,市立松山家商,ssvs.tp.edu.tw
655,323402,市立松山工農,saihs.edu.tw
656,331402,私立東方工商,tfvs.tp.edu.tw
657,331403,私立喬治工商,gvs.tp.edu.tw
658,331404,私立開平餐飲,kpvs.tp.edu.tw
659,333401,市立大安高工,taivs.tp.edu.tw
660,341402,私立稻江護家,tcnvs.tp.edu.tw
661,351402,臺北市開南高中,knvs.tp.edu.tw
662,361401,私立稻江高商,tkcvs.tp.edu.tw
663,383401,市立木柵高工,mcvs.tp.edu.tw
664,393401,市立南港高工,nkhs.tp.edu.tw
665,403401,市立內湖高工,nihs.tp.edu.tw
666,411401,私立華岡藝校,hka.edu.tw
667,413401,市立士林高商,slhs.tp.edu.tw
668,421404,私立惇敘工商,thvs.tp.edu.tw
669,521401,私立中華藝校,charts.kh.edu.tw
670,533401,市立海青工商,hcvs.kh.edu.tw
671,533402,市立三民家商,smvhs.kh.edu.tw
672,551402,私立樹德家商,shute.kh.edu.tw
673,553401,市立高雄高工,ksvs.kh.edu.tw
674,563401,市立高雄高商,ksvcs.kh.edu.tw
675,581401,私立國際商工,kcvs.kh.edu.tw
676,581402,私立三信家商,sanhsin.edu.tw
677,593401,市立中正高工,ccvs.kh.edu.tw
678,710401,國立金門農工,kmvs.km.edu.tw
679,014501,市立板橋國中,pcjh.ntpc.edu.tw
680,014503,市立重慶國中,ccjh.ntpc.edu.tw
681,014504,市立江翠國中,ctjh.ntpc.edu.tw
682,014505,市立中山國中,csjh.ntpc.edu.tw
683,014506,市立新埔國中,hpjh.ntpc.edu.tw
684,014507,市立新莊國中,hcjh.ntpc.edu.tw
685,014508,市立新泰國中,htjh.ntpc.edu.tw
686,014509,市立福營國中,fyjh.ntpc.edu.tw
687,014510,市立頭前國中,tqjh.ntpc.edu.tw
688,014512,市立光榮國中,grjh.ntpc.edu.tw
689,014513,市立明志國中,mcjh.ntpc.edu.tw
690,014514,市立碧華國中,bhjh.ntpc.edu.tw
691,014516,市立永和國中,jhjhs.ntpc.edu.tw
692,014517,市立福和國中,fhjh.ntpc.edu.tw
693,014518,市立中和國中,chjhs.ntpc.edu.tw
694,014519,市立積穗國中,gsjh.ntpc.edu.tw
695,014520,市立漳和國中,chjh.ntpc.edu.tw
696,014521,市立鶯歌國中,ykjhs.ntpc.edu.tw
697,014523,市立柑園國中,gyjh.ntpc.edu.tw
698,014524,市立土城國中,tcjh.ntpc.edu.tw
699,014525,市立三峽國中,shjhs.ntpc.edu.tw
700,014527,市立八里國中,pljhs.ntpc.edu.tw
701,014528,市立泰山國中,ttcjh.ntpc.edu.tw
702,014529,市立五股國中,wkjh.ntpc.edu.tw
703,014530,市立蘆洲國中,lcjh.ntpc.edu.tw
704,014531,市立林口國中,lkjh.ntpc.edu.tw
705,014533,市立汐止國中,hcjhs.ntpc.edu.tw
706,014534,市立淡水國中,tsjh.ntpc.edu.tw
707,014536,市立三芝國中,szjh.ntpc.edu.tw
708,014537,市立石門國中,smjh.ntpc.edu.tw
709,014539,市立萬里國中,wljhs.ntpc.edu.tw
710,014540,市立坪林國中,pljh.ntpc.edu.tw
711,014541,市立文山國中,wsjh.ntpc.edu.tw
712,014542,市立五峰國中,wfjh.ntpc.edu.tw
713,014544,市立瑞芳國中,rfjh.ntpc.edu.tw
714,014545,市立欽賢國中,cejh.ntpc.edu.tw
715,014546,市立貢寮國中,kljh.ntpc.edu.tw
716,014549,市立深坑國中,skjh.ntpc.edu.tw
717,014550,市立平溪國中,phjh.ntpc.edu.tw
718,014551,市立烏來國中(小),wups.ntpc.edu.tw
719,014552,市立溪崑國中,ckjhs.ntpc.edu.tw
720,014554,市立自強國中,zcjh.ntpc.edu.tw
721,014555,市立中正國中,ccjhs.ntpc.edu.tw
722,014558,市立義學國中,yhjh.ntpc.edu.tw
723,014559,市立中平國中,cpjh.ntpc.edu.tw
724,014560,市立鳳鳴國中,fmjh.ntpc.edu.tw
725,014561,市立三和國中,shjh.ntpc.edu.tw
726,014565,市立尖山國中,jsjhs.ntpc.edu.tw
727,014566,市立正德國中,jdjh.ntpc.edu.tw
728,014567,市立安溪國中,asjh.ntpc.edu.tw
729,014569,市立育林國中,yljh.ntpc.edu.tw
730,014570,市立青山國中(小),csjhs.ntpc.edu.tw
731,014571,市立崇林國中,ttcjhs.ntpc.edu.tw
732,014572,市立二重國中,ecjh.ntpc.edu.tw
733,014573,市立大觀國中,tkjhs.ntpc.edu.tw
734,014574,市立三多國中,sdjh.ntpc.edu.tw
735,014575,市立忠孝國中,chjs.ntpc.edu.tw
736,014576,市立鷺江國中,ljjh.ntpc.edu.tw
737,014577,市立桃子腳國中(小),tykjh.ntpc.edu.tw
738,014579,市立佳林國中,jljh.ntpc.edu.tw
739,014580,市立達觀國中(小),dgejh.ntpc.edu.tw
740,024501,縣立宜蘭國中,iljh.ilc.edu.tw
741,024502,縣立中華國中,chjh.ilc.edu.tw
742,024503,縣立復興國中,fsjh.ilc.edu.tw
743,024504,縣立羅東國中,ltjh.ilc.edu.tw
744,024505,縣立東光國中,tkjh.ilc.edu.tw
745,024506,縣立國華國中,ghjh.ilc.edu.tw
746,024507,縣立頭城國中,tcjh.ilc.edu.tw
747,024508,縣立蘇澳國中,sajh.ilc.edu.tw
748,024509,縣立文化國中,whjh.ilc.edu.tw
749,024510,縣立南安國中,najh.ilc.edu.tw
750,024511,縣立三星國中,ssjh.ilc.edu.tw
751,024512,縣立礁溪國中,csjh.ilc.edu.tw
752,024513,縣立吳沙國中,wsjh.ilc.edu.tw
753,024514,縣立冬山國中,dsjh.ilc.edu.tw
754,024515,縣立順安國中,sanjh.ilc.edu.tw
755,024516,縣立五結國中,wjjh.ilc.edu.tw
756,024517,縣立興中國中,scjh.ilc.edu.tw
757,024518,縣立利澤國中,ljjh.ilc.edu.tw
758,024519,縣立員山國中,ysjh.ilc.edu.tw
759,024520,縣立內城國中(小),ryjh.ilc.edu.tw
760,024521,縣立壯圍國中,cwjh.ilc.edu.tw
761,024523,縣立大同國中,dtjh.ilc.edu.tw
762,024524,縣立凱旋國中,ksjh.ilc.edu.tw
763,024526,縣立人文國中(小),jwps.ilc.edu.tw
764,034501,市立桃園國中,tyjh.tyc.edu.tw
765,034502,市立青溪國中,chjh.tyc.edu.tw
766,034503,市立文昌國中,wcjhs.tyc.edu.tw
767,034504,市立建國國中,ckjhs.tyc.edu.tw
768,034505,市立中興國中,chjhs.tyc.edu.tw
769,034506,市立南崁國中,nkjh.tyc.edu.tw
770,034507,市立山腳國中,sjjh.tyc.edu.tw
771,034508,市立大竹國中,dcjh.tyc.edu.tw
772,034510,市立竹圍國中,cwjh.tyc.edu.tw
773,034511,市立大溪國中,dsjh.tyc.edu.tw
774,034513,市立仁和國中,jhjhs.tyc.edu.tw
775,034515,市立大崗國中,dgjh.tyc.edu.tw
776,034516,市立八德國中,ptjh.tyc.edu.tw
777,034517,市立大成國中,tcjhs.tyc.edu.tw
778,034518,市立中壢國中,cljhs.tyc.edu.tw
779,034520,市立平南國中,pnjh.tyc.edu.tw
780,034521,市立新明國中,hmjh.tyc.edu.tw
781,034522,市立內壢國中,nljh.tyc.edu.tw
782,034523,市立大崙國中,dljh.tyc.edu.tw
783,034524,市立龍岡國中,lkjh.tyc.edu.tw
784,034525,市立興南國中,hnjh.tyc.edu.tw
785,034526,市立自強國中,tcjh.tyc.edu.tw
786,034527,市立東興國中,dsjhs.tyc.edu.tw
787,034528,市立楊梅國中,ymjhs.tyc.edu.tw
788,034529,市立仁美國中,zmjhs.tyc.edu.tw
789,034530,市立富岡國中,fkjh.tyc.edu.tw
790,034531,市立瑞原國中,ryjh.tyc.edu.tw
791,034533,市立觀音國中,gijh.tyc.edu.tw
792,034534,市立草漯國中,ttjh.tyc.edu.tw
793,034536,市立大坡國中,dpjhs.tyc.edu.tw
794,034537,市立永安國中,yajh.tyc.edu.tw
795,034538,市立龍潭國中,ltjhs.tyc.edu.tw
796,034539,市立凌雲國中,lyjh.tyc.edu.tw
797,034540,市立石門國中,smjh.tyc.edu.tw
798,034541,市立介壽國中,jsjh.tyc.edu.tw
799,034542,市立慈文國中,twjh.tyc.edu.tw
800,034543,市立平興國中,psjh.tyc.edu.tw
801,034544,市立楊明國中,ymjh.tyc.edu.tw
802,034545,市立龍興國中,lsjh.tyc.edu.tw
803,034546,市立福豐國中,ffjh.tyc.edu.tw
804,034549,市立東安國中,tajh.tyc.edu.tw
805,034550,市立光明國中,gmjh.tyc.edu.tw
806,034551,市立同德國中,tdjhs.tyc.edu.tw
807,034552,市立幸福國中,hfjh.tyc.edu.tw
808,034554,市立大有國中,dyjhs.tyc.edu.tw
809,034555,市立龜山國中,gsjh.tyc.edu.tw
810,034556,市立會稽國中,kjjhs.tyc.edu.tw
811,034557,市立楊光國中(小),ygjps.tyc.edu.tw
812,034559,市立迴龍國中(小),hles.tyc.edu.tw
813,034561,市立武漢國中,whjhs.tyc.edu.tw
814,034562,市立經國國中,jgjhs.tyc.edu.tw
815,034563,市立過嶺國中,gljh.tyc.edu.tw
816,034564,市立瑞坪國中,rpjhs.tyc.edu.tw
817,034565,市立青埔國中,qpjh.tyc.edu.tw
818,044501,縣立竹東國中,cdjh.hcc.edu.tw
819,044502,縣立二重國中,ecjh.hcc.edu.tw
820,044503,縣立員東國中,ydjh.hcc.edu.tw
821,044504,縣立關西國中,khjh.hcc.edu.tw
822,044505,縣立石光國中,sgjh.hcc.edu.tw
823,044506,縣立富光國中,fgjh.hcc.edu.tw
824,044507,縣立新埔國中,hpjh.hcc.edu.tw
825,044508,縣立照門國中,jmjh.hcc.edu.tw
826,044509,縣立竹北國中,cbjh.hcc.edu.tw
827,044510,縣立鳳岡國中,fkjh.hcc.edu.tw
828,044512,縣立芎林國中,cljh.hcc.edu.tw
829,044513,縣立新豐國中,sfjh.hcc.edu.tw
830,044514,縣立精華國中,ghjh.hcc.edu.tw
831,044515,縣立橫山國中,hsjh.hcc.edu.tw
832,044516,縣立華山國中,hwjh.hcc.edu.tw
833,044517,縣立寶山國中,bsjh.hcc.edu.tw
834,044518,縣立北埔國中,ppjh.hcc.edu.tw
835,044519,縣立峨眉國中,omjh.hcc.edu.tw
836,044521,縣立新湖國中,hhjh.hcc.edu.tw
837,044522,縣立中正國中,ccjh.hcc.edu.tw
838,044523,縣立五峰國中,wfjh.hcc.edu.tw
839,044524,縣立尖石國中,gsjh.hcc.edu.tw
840,044525,縣立忠孝國中,chjh.hcc.edu.tw
841,044526,縣立博愛國中,pajh.hcc.edu.tw
842,044527,縣立仁愛國中,jajh.hcc.edu.tw
843,044528,縣立自強國中,jcjh.hcc.edu.tw
844,044529,縣立成功國中,cgjh.hcc.edu.tw
845,044530,縣立東興國中,dxjh.hcc.edu.tw
846,044532,縣立勝利國中,sljh.hcc.edu.tw
847,054501,縣立苗栗國中,mljh.mlc.edu.tw
848,054502,縣立大倫國中,dljh.mlc.edu.tw
849,054503,縣立明仁國中,mln.mlc.edu.tw
850,054504,縣立頭屋國中,twjh.mlc.edu.tw
851,054505,縣立公館國中,ggjh.mlc.edu.tw
852,054506,縣立鶴岡國中,hgjh.mlc.edu.tw
853,054507,縣立文林國中,wljh.mlc.edu.tw
854,054510,縣立致民國中,cm.mlc.edu.tw
855,054511,縣立通霄國中,tsjh.mlc.edu.tw
856,054512,縣立南和國中,nhes.mlc.edu.tw
857,054513,縣立烏眉國中,wumeijh.mlc.edu.tw
858,054514,縣立啟新國中,csjh.mlc.edu.tw
859,054515,縣立西湖國中,shihujh.mlc.edu.tw
860,054516,縣立頭份國中,toufenjh.mlc.edu.tw
861,054518,縣立文英國中,wyjh.mlc.edu.tw
862,054519,縣立竹南國中,jnjh.mlc.edu.tw
863,054520,縣立照南國中,jn.mlc.edu.tw
864,054521,縣立三灣國中,sw.mlc.edu.tw
865,054522,縣立南庄國中,njjh.mlc.edu.tw
866,054523,縣立造橋國中,tcjh.mlc.edu.tw
867,054524,縣立大西國中,dc.mlc.edu.tw
868,054525,縣立後龍國中,houlungjh.mlc.edu.tw
869,054526,縣立維真國中,wjjh.mlc.edu.tw
870,054527,縣立大湖國中,dahujh.mlc.edu.tw
871,054528,縣立南湖國中,nanhujh.mlc.edu.tw
872,054529,縣立獅潭國中,stjh.mlc.edu.tw
873,054531,縣立泰安國中(小),taian.mlc.edu.tw
874,054532,縣立建國國中,jgjh.mlc.edu.tw
875,054534,縣立福興武術國中(小),fushing.mlc.edu.tw
876,054535,縣立新港國中(小),skes.mlc.edu.tw
877,064501,市立豐原國中,fyjh.tc.edu.tw
878,064502,市立豐東國中,ftjh.tc.edu.tw
879,064503,市立豐南國中,fnjh.tc.edu.tw
880,064504,市立潭子國中,ttjhs.tc.edu.tw
881,064505,市立大雅國中,tyjh.tc.edu.tw
882,064507,市立后里國中,hljh.tc.edu.tw
883,064509,市立外埔國中,wpjh.tc.edu.tw
884,064510,市立大甲國中,tjjh.tc.edu.tw
885,064511,市立日南國中,jnjh.tc.edu.tw
886,064512,市立大安國中,tajh.tc.edu.tw
887,064513,市立清水國中,csjs.tc.edu.tw
888,064514,市立清泉國中,ccjh.tc.edu.tw
889,064515,市立沙鹿國中,sljh.tc.edu.tw
890,064516,市立梧棲國中,wcjs.tc.edu.tw
891,064517,市立龍井國中,lcjh.tc.edu.tw
892,064518,市立四箴國中,scjh.tc.edu.tw
893,064519,市立大道國中,ddjhs.tc.edu.tw
894,064520,市立烏日國中,wjjh.tc.edu.tw
895,064521,市立溪南國中,snjh.tc.edu.tw
896,064522,市立霧峰國中,wfjh.tc.edu.tw
897,064523,市立光復國中(小),kfjh.tc.edu.tw
898,064525,市立太平國中,tpjh.tc.edu.tw
899,064526,市立中平國中,cpjh.tc.edu.tw
900,064527,市立石岡國中,sgjhs.tc.edu.tw
901,064529,市立東勢國中,tsjs.tc.edu.tw
902,064530,市立東華國中,thjh.tc.edu.tw
903,064531,市立東新國中,tsihs.tc.edu.tw
904,064532,市立成功國中,ckjh.tc.edu.tw
905,064533,市立和平國中,hpjh.tc.edu.tw
906,064534,市立北勢國中,bsjh.tc.edu.tw
907,064535,市立鹿寮國中,lljh.tc.edu.tw
908,064537,市立光榮國中,krjh.tc.edu.tw
909,064538,市立潭秀國中,tsjhs.tc.edu.tw
910,064539,市立順天國中,stjh.tc.edu.tw
911,064540,市立清海國中,chjh.tc.edu.tw
912,064541,市立大華國中,dhjh.tc.edu.tw
913,064543,市立新光國中,skjh.tc.edu.tw
914,064544,市立光正國中,gjjh.tc.edu.tw
915,064546,市立光德國中,gdjh.tc.edu.tw
916,064547,市立立新國中,lsjh.tc.edu.tw
917,064548,市立爽文國中,swjh.tc.edu.tw
918,064549,市立公明國中,gmjh.tc.edu.tw
919,064551,市立神圳國中,szjh.tc.edu.tw
920,064552,市立梨山國中(小),lses.tc.edu.tw
921,074501,縣立北斗國中,ptjhs.chc.edu.tw
922,074502,縣立鹿港國中,lkjh.chc.edu.tw
923,074503,縣立鹿鳴國中,lmjh.chc.edu.tw
924,074504,縣立線西國中,hhjh.chc.edu.tw
925,074505,縣立陽明國中,ymsc.chc.edu.tw
926,074506,縣立彰安國中,cajh.chc.edu.tw
927,074507,縣立彰德國中,ctjh.chc.edu.tw
928,074509,縣立芬園國中,fyjh.chc.edu.tw
929,074510,縣立員林國中,yljh.chc.edu.tw
930,074511,縣立明倫國中,mljh.chc.edu.tw
931,074512,縣立萬興國中,whjh.chc.edu.tw
932,074514,縣立竹塘國中,ctjhs.chc.edu.tw
933,074515,縣立大城國中,tcjhs.chc.edu.tw
934,074516,縣立草湖國中,thjh.chc.edu.tw
935,074517,縣立芳苑國中,fyjhs.chc.edu.tw
936,074518,縣立溪湖國中,cfjh.chc.edu.tw
937,074519,縣立埔鹽國中,pyjh.chc.edu.tw
938,074520,縣立埔心國中,psjh.chc.edu.tw
939,074521,縣立福興國中,fsjh.chc.edu.tw
940,074522,縣立秀水國中,hsjh.chc.edu.tw
941,074524,縣立伸港國中,skjh.chc.edu.tw
942,074525,縣立大村國中,ttjh.chc.edu.tw
943,074526,縣立花壇國中,htjh.chc.edu.tw
944,074527,縣立永靖國中,ycjh.chc.edu.tw
945,074529,縣立二水國中,esjh.chc.edu.tw
946,074530,縣立社頭國中,stjh.chc.edu.tw
947,074531,縣立田尾國中,twjh.chc.edu.tw
948,074532,縣立溪州國中,ccjh.chc.edu.tw
949,074533,縣立溪陽國中,hyjh.chc.edu.tw
950,074534,縣立埤頭國中,ptjh.chc.edu.tw
951,074535,縣立和群國中,hcjh.chc.edu.tw
952,074536,縣立大同國中,ttjhs.chc.edu.tw
953,074537,縣立原斗國中(小),ydjh.chc.edu.tw
954,074538,縣立彰興國中,csjh.chc.edu.tw
955,074540,縣立彰泰國中,ctsjh.chc.edu.tw
956,074541,縣立信義國中(小),hyjhes.chc.edu.tw
957,074542,縣立鹿江國際國中(小),ljis.chc.edu.tw
958,081502,私立均頭國中(小),jtjhs.ntct.edu.tw
959,084501,縣立南投國中,ntjh.ntct.edu.tw
960,084502,縣立南崗國中,ngjh.ntct.edu.tw
961,084503,縣立中興國中,jsjhs.ntct.edu.tw
962,084504,縣立鳳鳴國中,fmjhs.ntct.edu.tw
963,084505,縣立埔里國中,pljh.ntct.edu.tw
964,084506,縣立大成國中,dcjh.ntct.edu.tw
965,084507,縣立宏仁國中,hjjh.ntct.edu.tw
966,084510,縣立日新國中,rsjhs.ntct.edu.tw
967,084511,縣立竹山國中,csjh.ntct.edu.tw
968,084512,縣立延和國中,ehjhs.ntct.edu.tw
969,084513,縣立社寮國中,sljh.ntct.edu.tw
970,084514,縣立瑞竹國中,rujhs.ntct.edu.tw
971,084515,縣立集集國中,chijhs.ntct.edu.tw
972,084516,縣立名間國中,mjjh.ntct.edu.tw
973,084517,縣立三光國中,sgjh.ntct.edu.tw
974,084518,縣立鹿谷國中,lkjh.ntct.edu.tw
975,084519,縣立瑞峰國中,rfjhs.ntct.edu.tw
976,084520,縣立中寮國中,cljh.ntct.edu.tw
977,084522,縣立魚池國中,ycjhs.ntct.edu.tw
978,084523,縣立明潭國中,mtjhs.ntct.edu.tw
